,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_unpriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
241,10000,3811,6189,0,0,0,792,391,401,5.4936868686868685,6.049875311720698,4.923273657289003,,,,,,,,,,-0.7120081314549825,-0.4225350828259053,-0.8902569258200519,0.6189,,,,,,,32.2437,28.763841511414327,34.38649216351592,,0.4677218429941466,-5.622650652101591,,,,0.0,,
242,10000,3818,6182,0,0,0,791,411,380,5.356510745891277,5.994736842105263,4.766423357664234,,,,,,,,,,-0.7093967503185302,-0.4196717726917167,-0.8883307465299787,0.6182,,,,,,,32.2662,28.771084337349397,34.42478162406988,,0.468658973838262,-5.653697286720483,,,,0.0,,
243,10000,3787,6213,0,0,0,810,416,394,6.1419753086419755,6.568527918781726,5.737980769230769,,,,,,,,,,-0.7103785826813747,-0.42105110912150706,-0.8867318970820215,0.6213,,,,,,,32.1928,28.714549775547926,34.312892322549494,,0.46568078796051443,-5.598342547001568,,,,0.0,,
244,10000,3795,6205,0,0,0,801,404,397,6.089887640449438,7.619647355163728,4.586633663366337,,,,,,,,,,-0.7124412153189886,-0.4227553452003283,-0.8896141205728672,0.6205,,,,,,,32.0896,28.604743083003953,34.22095084609186,,0.46685877537253884,-5.616207763087907,,,,0.0,,
245,10000,3757,6243,0,0,0,771,413,358,5.787289234760052,7.192737430167598,4.5690072639225185,,,,,,,,,,-0.7153547850616646,-0.43137678813170394,-0.8862510423844042,0.6243,,,,,,,32.1017,28.808091562416823,34.083773826685885,,0.4548742542527003,-5.2756822642690615,,,,0.0,,
246,10000,3749,6251,0,0,0,778,395,383,6.413881748071979,6.9634464751958225,5.881012658227848,,,,,,,,,,-0.7137614173348036,-0.42742166945345356,-0.8854919748147558,0.6251,,,,,,,31.9997,28.634835956255003,34.017757158854586,,0.4580703053613023,-5.382921202599583,,,,0.0,,
247,10000,3747,6253,0,0,0,796,419,377,6.227386934673367,6.80106100795756,5.711217183770883,,,,,,,,,,-0.7132525885705278,-0.42309138359489956,-0.8871265746641914,0.6253,,,,,,,32.0709,28.603682946357086,34.14856868703023,,0.46403519106929186,-5.544885740673141,,,,0.0,,
248,10000,3724,6276,0,0,0,791,419,372,5.895069532237674,7.56989247311828,4.408114558472554,,,,,,,,,,-0.7147561248615852,-0.4290183257300293,-0.8843048125553256,0.6276,,,,,,,32.1417,28.852577873254564,34.093371574251115,,0.45528648682529627,-5.2407937009965515,,,,0.0,,
249,10000,3735,6265,0,0,0,771,382,389,6.395590142671855,7.254498714652956,5.520942408376963,,,,,,,,,,-0.7131737885832538,-0.4235066610573067,-0.885864406509736,0.6265,,,,,,,32.016,28.69210174029451,33.997605746209096,,0.46235774545242925,-5.305504005914585,,,,0.0,,
250,10000,3760,6240,0,0,0,775,399,376,5.596129032258064,6.88563829787234,4.380952380952381,,,,,,,,,,-0.7143293195363344,-0.4291644126499395,-0.886159455737111,0.624,,,,,,,32.0099,28.601329787234043,34.063782051282054,,0.4569950430871715,-5.462452264048011,,,,0.0,,
251,10000,3732,6268,0,0,0,787,413,374,6.674714104193138,7.641711229946524,5.799031476997579,,,,,,,,,,-0.712148568212221,-0.42687883568962137,-0.8819996597524794,0.6268,,,,,,,31.9009,28.665058949624868,33.82753669432036,,0.45512082406285803,-5.16247774469549,,,,0.0,,
252,10000,3750,6250,0,0,0,814,407,407,6.211302211302211,7.57002457002457,4.8525798525798525,,,,,,,,,,-0.7114900994617778,-0.42438140221724396,-0.8837553178084979,0.625,,,,,,,31.7786,28.241066666666665,33.90112,,0.45937391559125396,-5.660053333333334,,,,0.0,,
